game_index,food_eaten,kills,num_ticks_lived
984,0,0,31
985,1,0,284
986,0,0,26
987,2,0,42
988,4,0,105
989,10,1,127
990,10,1,159
991,7,2,229
992,2,0,103
993,0,0,37
994,0,0,52
995,2,0,71
996,1,0,346
997,5,1,84
998,6,1,113
999,2,0,98
1000,8,2,77
1001,2,0,78
1002,2,0,53
1003,19,1,250
1004,1,1,92
1005,5,1,323
1006,0,0,43
1007,0,0,14
1008,7,1,77
1009,1,0,35
1010,0,0,25
1011,0,0,251
1012,7,2,93
1013,1,0,43
1014,5,2,159
1015,0,0,36
1016,1,0,51
1017,2,1,81
1018,1,1,58
1019,5,2,61
1020,0,0,251
1021,7,2,68
1022,4,0,91
1023,0,0,251
1024,4,2,48
1025,2,0,90
1026,0,1,26
1027,1,1,43
1028,1,1,29
1029,2,1,13
1030,0,0,251
1031,1,0,37
1032,2,0,95
1033,0,0,204
1034,0,1,29
1035,0,0,52
1036,2,1,35
1037,3,0,85
1038,7,2,163
1039,0,0,31
1040,2,0,39
1041,0,0,80
1042,1,0,25
1043,2,0,72
1044,4,1,57
1045,4,1,49
1046,1,0,34
1047,3,0,36
1048,1,0,35
1049,3,1,97
1050,5,2,88
1051,9,1,145
1052,3,1,65
1053,2,0,80
1054,1,1,82
1055,10,3,138
1056,6,1,113
1057,2,0,112
1058,2,1,81
1059,4,1,80
1060,4,0,85
1061,1,0,44
1062,0,0,62
1063,1,0,66
1064,2,0,73
1065,2,0,49
1066,1,0,15
1067,0,0,59
1068,0,1,32
1069,4,1,143
1070,3,1,46
1071,6,1,67
1072,0,0,28
1073,1,1,43
1074,2,0,34
1075,4,1,74
1076,3,0,143
1077,5,1,58
1078,5,1,101
1079,6,2,75
1080,3,0,57
1081,0,0,36
1082,0,0,19
1083,0,0,84
1084,8,2,113
1085,13,1,185
1086,3,0,55
1087,8,1,111
1088,6,0,214
1089,5,1,146
1090,6,2,176
1091,2,0,67
1092,4,0,51
1093,0,0,55
1094,5,2,67
1095,5,1,66
1096,2,0,60
1097,7,1,96
1098,1,0,42
1099,4,3,42
1100,3,1,59
1101,0,0,51
1102,4,0,197
1103,2,0,61
1104,2,0,64
1105,6,0,121
1106,2,1,281
1107,1,0,22
1108,1,0,33
1109,2,1,94
1110,4,0,148
1111,0,0,13
1112,1,0,42
1113,0,0,34
1114,3,0,181
1115,9,1,212
1116,0,1,11
1117,2,0,47
1118,4,1,52
1119,0,0,35
1120,6,2,77
1121,1,0,90
1122,2,0,277
1123,3,0,69
1124,0,1,28
1125,4,3,82
1126,2,1,330
1127,6,1,88
1128,4,1,180
1129,0,0,98
1130,3,2,109
1131,11,2,155
1132,1,0,37
1133,0,0,26
1134,4,1,82
1135,0,0,35
1136,11,1,174
1137,1,0,37
1138,2,0,135
1139,2,0,18
1140,0,0,19
1141,2,1,124
1142,0,0,31
1143,3,0,169
1144,4,1,49
1145,1,0,76
1146,11,1,153
1147,0,0,13
1148,2,0,44
1149,10,0,164
1150,1,1,78
1151,3,0,121
1152,0,0,40
1153,8,0,454
1154,3,0,43
